cutoffs,nll_mode,nll_mode_fixed,n,min_n,num_cutoffs,k_varying,k_fixed,aic_varying,aic_fixed,bic_varying,bic_fixed
"(2, 13, 14)",95750.76655885468,96023.4499015668,"[4137, 21735, 1467, 6770]",1467,3,12,8,95762.76655885468,96031.4499015668,95813.39045820308,96065.19916779906
"(2, 13, 15)",95751.13753299884,96023.70575734251,"[4137, 21735, 2812, 5425]",2812,3,12,8,95763.13753299884,96031.70575734251,95813.76143234724,96065.45502357477
"(2, 13, 16)",95748.35328143014,96023.81157792272,"[4137, 21735, 4061, 4176]",4061,3,12,8,95760.35328143014,96031.81157792272,95810.97718077854,96065.56084415498
"(2, 13, 17)",95749.82546906082,96023.67929240683,"[4137, 21735, 5215, 3022]",3022,3,12,8,95761.82546906082,96031.67929240683,95812.44936840922,96065.42855863909
"(2, 13, 18)",95751.40689647119,96023.68002270287,"[4137, 21735, 6291, 1946]",1946,3,12,8,95763.40689647119,96031.68002270287,95814.03079581959,96065.42928893513
"(2, 13, 19)",95749.994247188,96023.41340484182,"[4137, 21735, 7297, 940]",940,3,12,8,95761.994247188,96031.41340484182,95812.6181465364,96065.16267107408
"(2, 14, 15)",95772.17792468591,96046.48626852094,"[4137, 23202, 1345, 5425]",1345,3,12,8,95784.17792468591,96054.48626852094,95834.80182403431,96088.2355347532
"(2, 14, 16)",95768.94935114557,96046.08755206199,"[4137, 23202, 2594, 4176]",2594,3,12,8,95780.94935114557,96054.08755206199,95831.57325049397,96087.83681829425
"(2, 14, 17)",95770.50745276072,96046.21849122248,"[4137, 23202, 3748, 3022]",3022,3,12,8,95782.50745276072,96054.21849122248,95833.13135210912,96087.96775745474
"(2, 14, 18)",95772.17402318968,96046.40596141084,"[4137, 23202, 4824, 1946]",1946,3,12,8,95784.17402318968,96054.40596141084,95834.79792253808,96088.1552276431
"(2, 14, 19)",95770.764089412,96046.10801163173,"[4137, 23202, 5830, 940]",940,3,12,8,95782.764089412,96054.10801163173,95833.3879887604,96087.857277864
"(2, 15, 16)",95785.10636294566,96062.67293249095,"[4137, 24547, 1249, 4176]",1249,3,12,8,95797.10636294566,96070.67293249095,95847.73026229406,96104.42219872322
"(2, 15, 17)",95787.49651355785,96063.5026381104,"[4137, 24547, 2403, 3022]",2403,3,12,8,95799.49651355785,96071.5026381104,95850.12041290625,96105.25190434266
"(2, 15, 18)",95789.0526522562,96064.28491752325,"[4137, 24547, 3479, 1946]",1946,3,12,8,95801.0526522562,96072.28491752325,95851.6765516046,96106.03418375552
"(2, 15, 19)",95787.97765632023,96063.62670776182,"[4137, 24547, 4485, 940]",940,3,12,8,95799.97765632023,96071.62670776182,95850.60155566863,96105.37597399409
"(2, 16, 17)",95790.82003370802,96069.33772962439,"[4137, 25796, 1154, 3022]",1154,3,12,8,95802.82003370802,96077.33772962439,95853.44393305642,96111.08699585665
"(2, 16, 18)",95790.54537917081,96068.8959391224,"[4137, 25796, 2230, 1946]",1946,3,12,8,95802.54537917081,96076.8959391224,95853.16927851921,96110.64520535467
"(2, 16, 19)",95790.81113074467,96069.0424227361,"[4137, 25796, 3236, 940]",940,3,12,8,95802.81113074467,96077.0424227361,95853.43503009307,96110.79168896837
"(2, 17, 18)",95806.08082046967,96082.4193170012,"[4137, 26950, 1076, 1946]",1076,3,12,8,95818.08082046967,96090.4193170012,95868.70471981807,96124.16858323346
"(2, 17, 19)",95806.47668763073,96082.598932704,"[4137, 26950, 2082, 940]",940,3,12,8,95818.47668763073,96090.598932704,95869.10058697913,96124.34819893626
"(2, 18, 19)",95822.55772110034,96098.71610752583,"[4137, 28026, 1006, 940]",940,3,12,8,95834.55772110034,96106.71610752583,95885.18162044874,96140.4653737581
"(3, 4, 5)",95749.36336885672,96040.04210864281,"[6303, 2208, 2221, 23377]",2208,3,12,8,95761.36336885672,96048.04210864281,95811.98726820512,96081.79137487507
"(3, 4, 6)",95730.93662574457,96011.79055269108,"[6303, 2208, 4382, 21216]",2208,3,12,8,95742.93662574457,96019.79055269108,95793.56052509297,96053.53981892334
"(3, 4, 7)",95722.74299379284,96003.72296367207,"[6303, 2208, 6486, 19112]",2208,3,12,8,95734.74299379284,96011.72296367207,95785.36689314124,96045.47222990434
"(3, 4, 8)",95712.78855000914,95994.40504592453,"[6303, 2208, 8508, 17090]",2208,3,12,8,95724.78855000914,96002.40504592453,95775.41244935754,96036.1543121568
"(3, 4, 9)",95714.9685196244,95996.48020011488,"[6303, 2208, 10460, 15138]",2208,3,12,8,95726.9685196244,96004.48020011488,95777.5924189728,96038.22946634714
"(3, 4, 10)",95716.02374810498,95999.62650959718,"[6303, 2208, 12323, 13275]",2208,3,12,8,95728.02374810498,96007.62650959718,95778.64764745338,96041.37577582944
"(3, 4, 11)",95712.94181495096,95996.50130528651,"[6303, 2208, 14106, 11492]",2208,3,12,8,95724.94181495096,96004.50130528651,95775.56571429936,96038.25057151877
"(3, 4, 12)",95721.5362355792,96006.36228648096,"[6303, 2208, 15786, 9812]",2208,3,12,8,95733.5362355792,96014.36228648096,95784.1601349276,96048.11155271322
"(3, 4, 13)",95731.79438020979,96016.2502411591,"[6303, 2208, 17361, 8237]",2208,3,12,8,95743.79438020979,96024.2502411591,95794.41827955819,96057.99950739136
"(3, 4, 14)",95746.0911144034,96032.23053870926,"[6303, 2208, 18828, 6770]",2208,3,12,8,95758.0911144034,96040.23053870926,95808.7150137518,96073.97980494153
"(3, 4, 15)",95758.00753475618,96043.9442500195,"[6303, 2208, 20173, 5425]",2208,3,12,8,95770.00753475618,96051.9442500195,95820.63143410458,96085.69351625176
"(3, 4, 16)",95756.67349575245,96045.91942696122,"[6303, 2208, 21422, 4176]",2208,3,12,8,95768.67349575245,96053.91942696122,95819.29739510085,96087.66869319348
"(3, 4, 17)",95767.87164577309,96054.94598774132,"[6303, 2208, 22576, 3022]",2208,3,12,8,95779.87164577309,96062.94598774132,95830.49554512149,96096.69525397358
"(3, 4, 18)",95780.70782939582,96065.98240349187,"[6303, 2208, 23652, 1946]",1946,3,12,8,95792.70782939582,96073.98240349187,95843.33172874422,96107.73166972413
"(3, 4, 19)",95782.77094934249,96069.74247419831,"[6303, 2208, 24658, 940]",940,3,12,8,95794.77094934249,96077.74247419831,95845.39484869089,96111.49174043057
"(3, 5, 6)",95722.03395496935,96011.83979207213,"[6303, 4429, 2161, 21216]",2161,3,12,8,95734.03395496935,96019.83979207213,95784.65785431775,96053.5890583044
"(3, 5, 7)",95711.23519750481,96000.74653831997,"[6303, 4429, 4265, 19112]",4265,3,12,8,95723.23519750481,96008.74653831997,95773.85909685321,96042.49580455224
"(3, 5, 8)",95699.01325280336,95989.28239206335,"[6303, 4429, 6287, 17090]",4429,3,12,8,95711.01325280336,95997.28239206335,95761.63715215176,96031.03165829561
"(3, 5, 9)",95698.71724925915,95987.64785829971,"[6303, 4429, 8239, 15138]",4429,3,12,8,95710.71724925915,95995.64785829971,95761.34114860755,96029.39712453197
"(3, 5, 10)",95696.4301292511,95987.52667565168,"[6303, 4429, 10102, 13275]",4429,3,12,8,95708.4301292511,95995.52667565168,95759.0540285995,96029.27594188394
"(3, 5, 11)",95691.97758832246,95982.03404636597,"[6303, 4429, 11885, 11492]",4429,3,12,8,95703.97758832246,95990.03404636597,95754.60148767087,96023.78331259823
"(3, 5, 12)",95697.1359436028,95988.28356470205,"[6303, 4429, 13565, 9812]",4429,3,12,8,95709.1359436028,95996.28356470205,95759.7598429512,96030.03283093432
"(3, 5, 13)",95704.70232556752,95994.77524896823,"[6303, 4429, 15140, 8237]",4429,3,12,8,95716.70232556752,96002.77524896823,95767.32622491592,96036.5245152005
"(3, 5, 14)",95715.35948525499,96006.73908496732,"[6303, 4429, 16607, 6770]",4429,3,12,8,95727.35948525499,96014.73908496732,95777.98338460339,96048.48835119959
"(3, 5, 15)",95724.73232206021,96015.35516203963,"[6303, 4429, 17952, 5425]",4429,3,12,8,95736.73232206021,96023.35516203963,95787.35622140861,96057.1044282719
"(3, 5, 16)",95722.20591060052,96015.8714373992,"[6303, 4429, 19201, 4176]",4176,3,12,8,95734.20591060052,96023.8714373992,95784.82980994892,96057.62070363146
"(3, 5, 17)",95731.10399024299,96022.51047217287,"[6303, 4429, 20355, 3022]",3022,3,12,8,95743.10399024299,96030.51047217287,95793.72788959139,96064.25973840513
"(3, 5, 18)",95741.47764833801,96030.86986530431,"[6303, 4429, 21431, 1946]",1946,3,12,8,95753.47764833801,96038.86986530431,95804.10154768641,96072.61913153657
"(3, 5, 19)",95742.21257883034,96033.10641448673,"[6303, 4429, 22437, 940]",940,3,12,8,95754.21257883034,96041.10641448673,95804.83647817874,96074.85568071899
"(3, 6, 7)",95721.98226620229,95998.87110887482,"[6303, 6590, 2104, 19112]",2104,3,12,8,95733.98226620229,96006.87110887482,95784.6061655507,96040.62037510709
"(3, 6, 8)",95708.90642815223,95986.00919713797,"[6303, 6590, 4126, 17090]",4126,3,12,8,95720.90642815223,95994.00919713797,95771.53032750063,96027.75846337024
"(3, 6, 9)",95706.05561742115,95982.02451946301,"[6303, 6590, 6078, 15138]",6078,3,12,8,95718.05561742115,95990.02451946301,95768.67951676955,96023.77378569527
"(3, 6, 10)",95701.77634701831,95979.66976891464,"[6303, 6590, 7941, 13275]",6303,3,12,8,95713.77634701831,95987.66976891464,95764.40024636671,96021.4190351469
"(3, 6, 11)",95695.85820984274,95972.930089214,"[6303, 6590, 9724, 11492]",6303,3,12,8,95707.85820984274,95980.930089214,95758.48210919114,96014.67935544626
"(3, 6, 12)",95698.53185206105,95976.48920871492,"[6303, 6590, 11404, 9812]",6303,3,12,8,95710.53185206105,95984.48920871492,95761.15575140945,96018.23847494718
"(3, 6, 13)",95703.4006952073,95980.573459219,"[6303, 6590, 12979, 8237]",6303,3,12,8,95715.4006952073,95988.573459219,95766.0245945557,96022.32272545126
"(3, 6, 14)",95711.18846374362,95989.38790450794,"[6303, 6590, 14446, 6770]",6303,3,12,8,95723.18846374362,95997.38790450794,95773.81236309202,96031.1371707402
"(3, 6, 15)",95717.85952418216,95995.61088998662,"[6303, 6590, 15791, 5425]",5425,3,12,8,95729.85952418216,96003.61088998662,95780.48342353056,96037.36015621889
"(3, 6, 16)",95714.32583402764,95995.13368622842,"[6303, 6590, 17040, 4176]",4176,3,12,8,95726.32583402764,96003.13368622842,95776.94973337604,96036.88295246068
"(3, 6, 17)",95721.11658296263,95999.81910164459,"[6303, 6590, 18194, 3022]",3022,3,12,8,95733.11658296263,96007.81910164459,95783.74048231103,96041.56836787685
"(3, 6, 18)",95729.23313124274,96006.01486322905,"[6303, 6590, 19270, 1946]",1946,3,12,8,95741.23313124274,96014.01486322905,95791.85703059114,96047.76412946131
"(3, 6, 19)",95729.05555858789,96007.10698885383,"[6303, 6590, 20276, 940]",940,3,12,8,95741.05555858789,96015.10698885383,95791.67945793629,96048.8562550861
"(3, 7, 8)",95718.8548869672,95991.62173439792,"[6303, 8694, 2022, 17090]",2022,3,12,8,95730.8548869672,95999.62173439792,95781.4787863156,96033.37100063018
"(3, 7, 9)",95715.04639958934,95986.99958879685,"[6303, 8694, 3974, 15138]",3974,3,12,8,95727.04639958934,95994.99958879685,95777.67029893774,96028.74885502912
"(3, 7, 10)",95710.20482706277,95983.67820031541,"[6303, 8694, 5837, 13275]",5837,3,12,8,95722.20482706277,95991.67820031541,95772.82872641117,96025.42746654767
"(3, 7, 11)",95703.60704930079,95976.60164510875,"[6303, 8694, 7620, 11492]",6303,3,12,8,95715.60704930079,95984.60164510875,95766.23094864919,96018.35091134101
"(3, 7, 12)",95705.1613713883,95978.69226773325,"[6303, 8694, 9300, 9812]",6303,3,12,8,95717.1613713883,95986.69226773325,95767.7852707367,96020.44153396551
"(3, 7, 13)",95708.44223593952,95981.51299180283,"[6303, 8694, 10875, 8237]",6303,3,12,8,95720.44223593952,95989.51299180283,95771.06613528793,96023.26225803509
"(3, 7, 14)",95714.5492091228,95988.43577896655,"[6303, 8694, 12342, 6770]",6303,3,12,8,95726.5492091228,95996.43577896655,95777.1731084712,96030.18504519881
"(3, 7, 15)",95719.6058134432,95993.11081962279,"[6303, 8694, 13687, 5425]",5425,3,12,8,95731.6058134432,96001.11081962279,95782.2297127916,96034.86008585505
"(3, 7, 16)",95715.59551374044,95992.14960857469,"[6303, 8694, 14936, 4176]",4176,3,12,8,95727.59551374044,96000.14960857469,95778.21941308884,96033.89887480695
"(3, 7, 17)",95721.0508893306,95995.61881266438,"[6303, 8694, 16090, 3022]",3022,3,12,8,95733.0508893306,96003.61881266438,95783.674788679,96037.36807889664
"(3, 7, 18)",95727.87315464507,96000.25053577048,"[6303, 8694, 17166, 1946]",1946,3,12,8,95739.87315464507,96008.25053577048,95790.49705399347,96041.99980200274
"(3, 7, 19)",95727.04169509606,96000.83224318195,"[6303, 8694, 18172, 940]",940,3,12,8,95739.04169509606,96008.83224318195,95789.66559444446,96042.58150941422
"(3, 8, 9)",95719.94320109443,95989.79330602614,"[6303, 10716, 1952, 15138]",1952,3,12,8,95731.94320109443,95997.79330602614,95782.56710044283,96031.5425722584
"(3, 8, 10)",95714.55473468654,95985.52834875458,"[6303, 10716, 3815, 13275]",3815,3,12,8,95726.55473468654,95993.52834875458,95777.17863403494,96027.27761498684
"(3, 8, 11)",95707.6185708574,95978.23189349152,"[6303, 10716, 5598, 11492]",5598,3,12,8,95719.6185708574,95986.23189349152,95770.2424702058,96019.98115972379
"(3, 8, 12)",95707.7067864447,95979.00534318,"[6303, 10716, 7278, 9812]",6303,3,12,8,95719.7067864447,95987.00534318,95770.3306857931,96020.75460941227
"(3, 8, 13)",95709.62100378168,95980.30396081846,"[6303, 10716, 8853, 8237]",6303,3,12,8,95721.62100378168,95988.30396081846,95772.24490313008,96022.05322705072
"(3, 8, 14)",95713.83455912645,95985.30430790436,"[6303, 10716, 10320, 6770]",6303,3,12,8,95725.83455912645,95993.30430790436,95776.45845847485,96027.05357413662
"(3, 8, 15)",95717.33355092893,95988.44549977029,"[6303, 10716, 11665, 5425]",5425,3,12,8,95729.33355092893,95996.44549977029,95779.95745027733,96030.19476600255
"(3, 8, 16)",95713.04137335609,95987.18018819817,"[6303, 10716, 12914, 4176]",4176,3,12,8,95725.04137335609,95995.18018819817,95775.66527270449,96028.92945443043
"(3, 8, 17)",95717.28252925572,95989.41280336623,"[6303, 10716, 14068, 3022]",3022,3,12,8,95729.28252925572,95997.41280336623,95779.90642860412,96031.16206959849
"(3, 8, 18)",95722.58126787886,95992.73946357859,"[6303, 10716, 15144, 1946]",1946,3,12,8,95734.58126787886,96000.73946357859,95785.20516722726,96034.48872981085
"(3, 8, 19)",95721.29172268855,95992.82367393258,"[6303, 10716, 16150, 940]",940,3,12,8,95733.29172268855,96000.82367393258,95783.91562203695,96034.57294016484
"(3, 9, 10)",95723.18749797819,95995.73393785913,"[6303, 12668, 1863, 13275]",1863,3,12,8,95735.18749797819,96003.73393785913,95785.81139732659,96037.48320409139
"(3, 9, 11)",95717.23232550402,95988.53020719299,"[6303, 12668, 3646, 11492]",3646,3,12,8,95729.23232550402,95996.53020719299,95779.85622485242,96030.27947342525
"(3, 9, 12)",95716.80078181962,95988.7759937269,"[6303, 12668, 5326, 9812]",5326,3,12,8,95728.80078181962,95996.7759937269,95779.42468116802,96030.52525995916
"(3, 9, 13)",95718.25190070525,95989.49159758545,"[6303, 12668, 6901, 8237]",6303,3,12,8,95730.25190070525,95997.49159758545,95780.87580005365,96031.24086381771
"(3, 9, 14)",95721.42268112885,95993.39429815667,"[6303, 12668, 8368, 6770]",6303,3,12,8,95733.42268112885,96001.39429815667,95784.04658047725,96035.14356438893
"(3, 9, 15)",95724.16011922923,95995.723907754,"[6303, 12668, 9713, 5425]",5425,3,12,8,95736.16011922923,96003.723907754,95786.78401857763,96037.47317398626
"(3, 9, 16)",95719.88429835987,95994.39092829215,"[6303, 12668, 10962, 4176]",4176,3,12,8,95731.88429835987,96002.39092829215,95782.50819770827,96036.14019452441
"(3, 9, 17)",95723.40744361625,95995.97979784201,"[6303, 12668, 12116, 3022]",3022,3,12,8,95735.40744361625,96003.97979784201,95786.03134296465,96037.72906407427
"(3, 9, 18)",95727.86322050644,95998.42873450114,"[6303, 12668, 13192, 1946]",1946,3,12,8,95739.86322050644,96006.42873450114,95790.48711985484,96040.1780007334
"(3, 9, 19)",95726.36138894825,95998.2642831409,"[6303, 12668, 14198, 940]",940,3,12,8,95738.36138894825,96006.2642831409,95788.98528829665,96040.01354937317
"(3, 10, 11)",95725.90473365904,95998.81262562337,"[6303, 14531, 1783, 11492]",1783,3,12,8,95737.90473365904,96006.81262562337,95788.52863300745,96040.56189185563
"(3, 10, 12)",95725.60417196149,95998.91713982906,"[6303, 14531, 3463, 9812]",3463,3,12,8,95737.60417196149,96006.91713982906,95788.22807130989,96040.66640606133
"(3, 10, 13)",95726.16995911914,95999.14782583395,"[6303, 14531, 5038, 8237]",5038,3,12,8,95738.16995911914,96007.14782583395,95788.79385846754,96040.89709206621
"(3, 10, 14)",95728.46707379441,96002.05445583408,"[6303, 14531, 6505, 6770]",6303,3,12,8,95740.46707379441,96010.05445583408,95791.09097314281,96043.80372206634
"(3, 10, 15)",95730.13846114649,96003.56400449367,"[6303, 14531, 7850, 5425]",5425,3,12,8,95742.13846114649,96011.56400449367,95792.76236049489,96045.31327072594
"(3, 10, 16)",95725.93391000108,96002.27499594369,"[6303, 14531, 9099, 4176]",4176,3,12,8,95737.93391000108,96010.27499594369,95788.55780934948,96044.02426217595
"(3, 10, 17)",95728.6874199108,96003.29357889172,"[6303, 14531, 10253, 3022]",3022,3,12,8,95740.6874199108,96011.29357889172,95791.3113192592,96045.04284512399
"(3, 10, 18)",95732.17711323798,96004.99225299714,"[6303, 14531, 11329, 1946]",1946,3,12,8,95744.17711323798,96012.99225299714,95794.80101258638,96046.7415192294
"(3, 10, 19)",95730.55202937851,96004.68005261848,"[6303, 14531, 12335, 940]",940,3,12,8,95742.55202937851,96012.68005261848,95793.17592872691,96046.42931885074
"(3, 11, 12)",95729.50656189246,96003.50151884784,"[6303, 16314, 1680, 9812]",1680,3,12,8,95741.50656189246,96011.50151884784,95792.13046124086,96045.2507850801
"(3, 11, 13)",95729.48951285295,96002.88626266869,"[6303, 16314, 3255, 8237]",3255,3,12,8,95741.48951285295,96010.88626266869,95792.11341220135,96044.63552890095
"(3, 11, 14)",95730.00456065802,96004.01634697877,"[6303, 16314, 4722, 6770]",4722,3,12,8,95742.00456065802,96012.01634697877,95792.62846000642,96045.76561321103
"(3, 11, 15)",95730.7911182796,96004.53254003302,"[6303, 16314, 6067, 5425]",5425,3,12,8,95742.7911182796,96012.53254003302,95793.415017628,96046.28180626528
"(3, 11, 16)",95727.08322200115,96003.75480989147,"[6303, 16314, 7316, 4176]",4176,3,12,8,95739.08322200115,96011.75480989147,95789.70712134955,96045.50407612373
"(3, 11, 17)",95729.09515490776,96003.97488938493,"[6303, 16314, 8470, 3022]",3022,3,12,8,95741.09515490776,96011.97488938493,95791.71905425616,96045.7241556172
"(3, 11, 18)",95731.48953640756,96004.7110701355,"[6303, 16314, 9546, 1946]",1946,3,12,8,95743.48953640756,96012.7110701355,95794.11343575596,96046.46033636776
"(3, 11, 19)",95729.89356215556,96004.29456407287,"[6303, 16314, 10552, 940]",940,3,12,8,95741.89356215556,96012.29456407287,95792.51746150396,96046.04383030513
"(3, 12, 13)",95742.43728700539,96017.18838459825,"[6303, 17994, 1575, 8237]",1575,3,12,8,95754.43728700539,96025.18838459825,95805.06118635379,96058.93765083051
"(3, 12, 14)",95742.69641903519,96017.77868223954,"[6303, 17994, 3042, 6770]",3042,3,12,8,95754.69641903519,96025.77868223954,95805.32031838359,96059.5279484718
"(3, 12, 15)",95742.93110477709,96017.926353388,"[6303, 17994, 4387, 5425]",4387,3,12,8,95754.93110477709,96025.926353388,95805.55500412549,96059.67561962026
"(3, 12, 16)",95739.64805213646,96017.49945104767,"[6303, 17994, 5636, 4176]",4176,3,12,8,95751.64805213646,96025.49945104767,95802.27195148486,96059.24871727993
"(3, 12, 17)",95741.17971031387,96017.58648509465,"[6303, 17994, 6790, 3022]",3022,3,12,8,95753.17971031387,96025.58648509465,95803.80360966227,96059.33575132691
"(3, 12, 18)",95743.0904041644,96017.87489558007,"[6303, 17994, 7866, 1946]",1946,3,12,8,95755.0904041644,96025.87489558007,95805.7143035128,96059.62416181233
