source,aggregation,theoretical,observed
empirical,year_20,1.197364835329132,1.2533559253148965
empirical,year_20,1.206201706720801,1.257217187633846
empirical,year_20,1.215133788401878,1.257217187633846
empirical,year_20,1.224163882734393,1.257217187633846
empirical,year_20,1.2332949175249746,1.2649907822141022
empirical,year_20,1.2425299537526233,1.3016712340624539
empirical,year_20,1.2518721939051662,1.3056127241061106
empirical,year_20,1.2613249909831308,1.3073903752821396
empirical,year_20,1.2708918582365318,1.3087755604003175
empirical,year_20,1.2805764797076882,1.3105092890486705
empirical,year_20,1.2903827216619153,1.3157271959177825
empirical,year_20,1.300314644997776,1.3270672320897186
empirical,year_20,1.3103765187399066,1.3354248260130885
empirical,year_20,1.3205728347303025,1.3631720790316224
empirical,year_20,1.330908323648757,1.3745278306445525
empirical,year_20,1.341387972510129,1.3876392496129022
empirical,year_20,1.3520170438056904,1.3996968841572177
empirical,year_20,1.3628010964784034,1.4021432930317665
empirical,year_20,1.3737460089481346,1.4098393867033334
empirical,year_20,1.3848580044332275,1.4207591526156502
empirical,year_20,1.396143678850179,1.4514031446663027
empirical,year_20,1.4076100316145561,1.4632527990633037
empirical,year_20,1.4192644997146349,1.482271699613478
empirical,year_20,1.4311149954862112,1.4867147007250834
empirical,year_20,1.4431699485841016,1.49993551764296
empirical,year_20,1.455438352725319,1.5032301633377876
empirical,year_20,1.467929817873301,1.5132072627960182
empirical,year_20,1.4806546286450613,1.5226222085096328
empirical,year_20,1.493623809857982,1.523315198361423
empirical,year_20,1.5068492002949412,1.5309877179660651
empirical,year_20,1.5203435359622808,1.5856398511977148
empirical,year_20,1.5341205443525463,1.5908661893427116
empirical,year_20,1.5481950515136338,1.6261777454014923
empirical,year_20,1.5625831040808502,1.6279401535638176
empirical,year_20,1.577302108865889,1.6350152096281112
empirical,year_20,1.5923709931388101,1.668223724704072
empirical,year_20,1.6078103894150328,1.668223724704072
empirical,year_20,1.6236428494075728,1.6693968772022085
empirical,year_20,1.6398930928762294,1.6726573922740293
empirical,year_20,1.6565882984689149,1.6726573922740293
empirical,year_20,1.6737584453984116,1.689866513794938
empirical,year_20,1.6914367170576543,1.706052094166448
empirical,year_20,1.7096599806230712,1.7097701610532476
empirical,year_20,1.7284693605734749,1.7118905236498618
empirical,year_20,1.7479109292068635,1.7118905236498618
empirical,year_20,1.7680365441638028,1.7147993644966733
empirical,year_20,1.7889048723810896,1.757402261762523
empirical,year_20,1.8105826528586146,1.757402261762523
empirical,year_20,1.8331462687047526,1.7719529229479805
empirical,year_20,1.8566837245335723,1.7994634840788064
empirical,year_20,1.8812971621466814,1.8431719867913106
empirical,year_20,1.9071061014429713,1.843416472865636
empirical,year_20,1.9342516742172524,1.849752693165277
empirical,year_20,1.9629022418118067,1.8758092053438833
empirical,year_20,1.9932609806063597,1.8913309326007541
empirical,year_20,2.0255763299291942,1.897536260301699
empirical,year_20,2.060156712617163,1.9198552014326606
empirical,year_20,2.097391825658232,1.9360536121043992
empirical,year_20,2.137784389265449,1.9784850072158076
empirical,year_20,2.181999236995535,1.9989017451970343
empirical,year_20,2.230942598836488,2.0443111008368704
empirical,year_20,2.285897188530672,2.0916123736354066
empirical,year_20,2.348768441788898,2.1121313190281965
empirical,year_20,2.422574654883366,2.1234874658641805
empirical,year_20,2.512547364773766,2.1913634174578296
empirical,year_20,2.6290791214518365,2.3680223929651967
empirical,year_20,2.798315782373829,2.5788500919621384
empirical,year_20,3.1360622107035803,2.5873009326261247
simulated,year_20,-3.890591886413094,-6.509008984500322
simulated,year_20,-3.615300006924662,-6.28147800455646
simulated,year_20,-3.480756404346212,-6.195695329786494
simulated,year_20,-3.38957914113299,-6.175223640860522
simulated,year_20,-3.3200541166994473,-6.065216711389151
simulated,year_20,-3.2636163700692475,-5.8969930208552
simulated,year_20,-3.215979760788107,-5.851127597225305
simulated,year_20,-3.174683527455075,-5.551169742924301
simulated,year_20,-3.138180768053932,-5.488692032308933
simulated,year_20,-3.105434027262786,-5.356194092207605
simulated,year_20,-3.075712822161009,-5.324290630723428
simulated,year_20,-3.048482903009334,-5.3111928142532765
simulated,year_20,-3.0233414397391476,-5.2848382604235065
simulated,year_20,-2.9999769927033935,-5.1836793456746415
simulated,year_20,-2.9781436844229603,-5.176824344160561
simulated,year_20,-2.9576439172550852,-5.087731941604055
simulated,year_20,-2.9383164487245406,-5.080801084040377
simulated,year_20,-2.9200279443620203,-5.0784895933577605
simulated,year_20,-2.902666856048638,-5.02192418852108
simulated,year_20,-2.8861388963409516,-4.927399669545074
simulated,year_20,-2.8703636333133575,-4.908330463410224
simulated,year_20,-2.85527188809869,-4.900198894618494
simulated,year_20,-2.8408037178631944,-4.872903450681422
simulated,year_20,-2.8269068326860656,-4.834936703936012
simulated,year_20,-2.8135353387387996,-4.817891153064829
simulated,year_20,-2.8006487300976315,-4.8123098951754075
simulated,year_20,-2.7882110722956885,-4.793422186516228
simulated,year_20,-2.776190335372457,-4.760439185055801
simulated,year_20,-2.764557844666001,-4.740084668201803
simulated,year_20,-2.7532878252043163,-4.69182758177755
simulated,year_20,-2.742357021145283,-4.6185891953808715
simulated,year_20,-2.731744375872889,-4.614287813154157
simulated,year_20,-2.7214307614823627,-4.583148787750831
simulated,year_20,-2.7113987487588243,-4.579271374146533
simulated,year_20,-2.70163241057154,-4.452912144158995
simulated,year_20,-2.6921171530104133,-4.452300176454065
simulated,year_20,-2.6828395696859006,-4.285798118439402
simulated,year_20,-2.673787315472915,-4.276794749299623
simulated,year_20,-2.664948996658952,-4.249235045107219
simulated,year_20,-2.656314074997866,-4.19965496189027
simulated,year_20,-2.647872783604392,-4.182313686940254
simulated,year_20,-2.639616052974156,-4.140951727478121
simulated,year_20,-2.631535445697421,-4.136363520527981
simulated,year_20,-2.623623098665926,-4.098508672846754
simulated,year_20,-2.615871671761594,-4.087097192486732
simulated,year_20,-2.608274302171834,-4.084788029299735
simulated,year_20,-2.6008245636052045,-4.0832865849228055
simulated,year_20,-2.593516429788441,-4.050364302129364
simulated,year_20,-2.586344241715327,-4.046695775856907
simulated,year_20,-2.579302678192892,-4.0205598795725805
simulated,year_20,-2.5723867292934677,-4.015028275902306
simulated,year_20,-2.565591672374422,-3.995349835955654
simulated,year_20,-2.5589130503724826,-3.9677690808934587
simulated,year_20,-2.55234665211795,-3.8819035737309666
simulated,year_20,-2.545888494446794,-3.8720771252266517
simulated,year_20,-2.53953480591667,-3.867248598931399
simulated,year_20,-2.533282011956863,-3.855333595131846
simulated,year_20,-2.5271267213029063,-3.7948552662362567
simulated,year_20,-2.521065713584432,-3.793480282611
simulated,year_20,-2.5150959279502922,-3.7905696574273464
simulated,year_20,-2.509214452628363,-3.7887636013677204
simulated,year_20,-2.503418515329139,-3.7473695435116063
simulated,year_20,-2.4977054744123723,-3.7312995019016015
simulated,year_20,-2.4920728107448995,-3.7222685548753556
simulated,year_20,-2.4865181201855933,-3.6907867826617697
simulated,year_20,-2.481039106640214,-3.6608393183003205
simulated,year_20,-2.4756335756349293,-3.658334136053262
simulated,year_20,-2.4702994283625914,-3.654022110110686
simulated,year_20,-2.46503465616053,-3.624543382920276
simulated,year_20,-2.4598373353827827,-3.5912410936239176
simulated,year_20,-2.45470562263332,-3.5907726680176872
simulated,year_20,-2.449637750330134,-3.5824044720901678
simulated,year_20,-2.4446320225729226,-3.5675922213702167
simulated,year_20,-2.439686811289709,-3.556427978245201
simulated,year_20,-2.434800552640056,-3.548566720848517
simulated,year_20,-2.429971743654562,-3.542476045986655
simulated,year_20,-2.42519893909223,-3.5359847149175794
simulated,year_20,-2.4204807484989144,-3.5333646360952393
simulated,year_20,-2.415815833451565,-3.527312718778572
simulated,year_20,-2.411202904974325,-3.5255033355163166
simulated,year_20,-2.4066407211137473,-3.501192696333606
simulated,year_20,-2.4021280846614754,-3.4969674207040207
simulated,year_20,-2.397663841013736,-3.496262210271145
simulated,year_20,-2.3932468761578614,-3.4734954533400284
simulated,year_20,-2.388876114776889,-3.4669714277885832
simulated,year_20,-2.384550518463989,-3.4643815850612687
simulated,year_20,-2.380269084039158,-3.462931116250324
simulated,year_20,-2.3760308419612115,-3.452455751072279
simulated,year_20,-2.3718348548286476,-3.434998178490933
simulated,year_20,-2.3676802159634724,-3.4326727321961163
simulated,year_20,-2.363566048072515,-3.3821508898424093
simulated,year_20,-2.3594915019811946,-3.3811431081558405
simulated,year_20,-2.3554557554350586,-3.3780606010256027
simulated,year_20,-2.351458011964784,-3.367112055190517
simulated,year_20,-2.347497499810639,-3.3612633042886313
simulated,year_20,-2.343573470902684,-3.3542195928674214
simulated,year_20,-2.3396851998932906,-3.353760043662412
simulated,year_20,-2.3358319832387617,-3.330624675144984
simulated,year_20,-2.332013138327099,-3.3304062694466237
simulated,year_20,-2.3282280026491473,-3.3011963148586543
simulated,year_20,-2.324475933010544,-3.2996375958473547
simulated,year_20,-2.3207563047820883,-3.296922295833812
simulated,year_20,-2.317068511186287,-3.2958996009552797
simulated,year_20,-2.313411962618007,-3.2931863391930225
simulated,year_20,-2.3097860859972785,-3.2902812193855047
simulated,year_20,-2.3061903241524457,-3.2696634274637755
simulated,year_20,-2.302624135231964,-3.253086446256666
simulated,year_20,-2.2990869921432555,-3.244357771829754
simulated,year_20,-2.295578382017143,-3.2336241507034025
simulated,year_20,-2.292097805696466,-3.2311244268887163
simulated,year_20,-2.288644777247584,-3.23041332020783
simulated,year_20,-2.2852188234935378,-3.226501856211541
simulated,year_20,-2.2818194835677286,-3.2259708185821516
simulated,year_20,-2.2784463084870357,-3.2132808148997785
simulated,year_20,-2.2750988607433644,-3.200935798635026
simulated,year_20,-2.2717767139126757,-3.1966060171521944
simulated,year_20,-2.2684794522805993,-3.185564031519658
simulated,year_20,-2.265206670483805,-3.1831660857450337
simulated,year_20,-2.2619579731663126,-3.1815417883557138
simulated,year_20,-2.258732974650034,-3.1707878248603545
simulated,year_20,-2.2555312986188167,-3.170102575444854
simulated,year_20,-2.2523525778153344,-3.1641687137484955
simulated,year_20,-2.24919645375021,-3.15562266416067
simulated,year_20,-2.246062576422771,-3.1420481383279677
simulated,year_20,-2.242950604052891,-3.1404827959611143
simulated,year_20,-2.2398602028233765,-3.1383985133402437
simulated,year_20,-2.2367910466324274,-3.136807928966196
simulated,year_20,-2.2337428168556794,-3.1308823668982093
simulated,year_20,-2.230715202117391,-3.118670665845965
simulated,year_20,-2.2277078980703684,-3.1112647949148955
simulated,year_20,-2.224720607184207,-3.1111689491906844
simulated,year_20,-2.2217530385414936,-3.109316371772625
simulated,year_20,-2.2188049076416023,-3.1061360387044714
simulated,year_20,-2.215875936211746,-3.101932322259907
simulated,year_20,-2.2129658520249706,-3.100851276671243
simulated,year_20,-2.2100743887247734,-3.098610666243651
simulated,year_20,-2.2072012856560734,-3.0952574692997796
simulated,year_20,-2.2043462877022435,-3.089892774277762
simulated,year_20,-2.201509145127961,-3.087795124713092
simulated,year_20,-2.198689613427611,-3.0863042916659467
simulated,year_20,-2.1958874531790182,-3.0777089775619646
simulated,year_20,-2.1931024299022877,-3.0585778221744353
simulated,year_20,-2.190334313923526,-3.058495493415771
simulated,year_20,-2.1875828802432578,-3.0517454946269305
simulated,year_20,-2.184847908409332,-3.043107685433869
simulated,year_20,-2.182129182394142,-3.0272127981337564
simulated,year_20,-2.1794264904759775,-3.024874156678943
simulated,year_20,-2.176739625124354,-3.0223350036390615
simulated,year_20,-2.1740683828891454,-3.0216737320979123
simulated,year_20,-2.171412564293382,-3.015032896583966
simulated,year_20,-2.1687719737295565,-3.010311450165318
simulated,year_20,-2.166146419359316,-3.006228070703731
simulated,year_20,-2.1635357130163912,-3.0033020677355244
simulated,year_20,-2.160939670112652,-2.9989738964243124
simulated,year_20,-2.1583581095471573,-2.9925319808424025
simulated,year_20,-2.1557908536180994,-2.992036040477305
simulated,year_20,-2.1532377279375083,-2.9816268047322723
simulated,year_20,-2.1506985613486505,-2.9800995286219636
simulated,year_20,-2.148173185845973,-2.975776019683023
simulated,year_20,-2.1456614364975457,-2.9703456518582714
simulated,year_20,-2.1431631513698726,-2.9622163747196026
simulated,year_20,-2.140678171455004,-2.9613514074438436
simulated,year_20,-2.138206340599865,-2.9609446328916325
simulated,year_20,-2.1357475054377084,-2.9563131080432674
simulated,year_20,-2.1333015153216275,-2.9486993744959706
simulated,year_20,-2.1308682222600512,-2.946071330123364
simulated,year_20,-2.1284474808541454,-2.9402518940243554
simulated,year_20,-2.1260391482370604,-2.927762344931819
simulated,year_20,-2.1236430840149554,-2.923940429287948
simulated,year_20,-2.12125915020974,-2.9221222443159345
simulated,year_20,-2.1188872112034667,-2.913979362004204
simulated,year_20,-2.1165271336843325,-2.902009332206381
simulated,year_20,-2.1141787865942083,-2.8948732143751594
simulated,year_20,-2.111842041077679,-2.893461098511105
simulated,year_20,-2.1095167704325037,-2.8847249398530397
simulated,year_20,-2.1072028500614812,-2.88399624779505
simulated,year_20,-2.1049001574256545,-2.868043744887303
simulated,year_20,-2.102608571998816,-2.860219177226452
simulated,year_20,-2.100327975223269,-2.8560814382336828
simulated,year_20,-2.0980582504668055,-2.8555489352760617
simulated,year_20,-2.0957992829808534,-2.8545166286464605
simulated,year_20,-2.0935509598597704,-2.8490361940992344
simulated,year_20,-2.0913131700012264,-2.827548267845334
simulated,year_20,-2.0890858040676576,-2.8092329837060115
simulated,year_20,-2.086868754448748,-2.797791227809519
simulated,year_20,-2.084661915224905,-2.7849244294607978
simulated,year_20,-2.082465182131706,-2.7780794814743306
simulated,year_20,-2.0802784525252753,-2.7768360924486832
simulated,year_20,-2.078101625348564,-2.7713108347521156
simulated,year_20,-2.0759346010985134,-2.7666155330544036
simulated,year_20,-2.0737772817940643,-2.765831455876946
simulated,year_20,-2.071629570944988,-2.7530466137776926
simulated,year_20,-2.0694913735215157,-2.750841645286335
simulated,year_20,-2.0673625959247452,-2.748228885869917
simulated,year_20,-2.0652431459577936,-2.7381973137248803
simulated,year_20,-2.063132932797675,-2.7344866447997678
simulated,year_20,-2.0610318669678898,-2.7307436734038277
simulated,year_20,-2.058939860311692,-2.7217434993313523
simulated,year_20,-2.056856825966023,-2.7067427652841105
simulated,year_20,-2.054782678336088,-2.706587007509494
simulated,year_20,-2.0527173330705577,-2.706354975604455
simulated,year_20,-2.0506607070373746,-2.7042435346301827
simulated,year_20,-2.048612718300151,-2.7041206383268355
